STN,YYYYMMDD,TG,TN,TX
  249,20151120,   72,   46,   98
  249,20151121,   45,   16,   70
  249,20151122,   27,    3,   61
  249,20151123,   35,  -16,   70
  249,20151124,   49,   38,   66
  249,20151125,   55,   18,   89
  249,20151126,   50,   12,   93
  249,20151127,   62,   47,   72
  249,20151128,   70,   54,  102
  249,20151129,  101,   75,  122
  249,20151130,   86,   61,  120
  249,20151201,   88,   36,  122
  249,20151202,  107,   96,  118
  249,20151203,   96,   84,  110
  249,20151204,   95,   72,  108
  249,20151205,   87,   77,  105
  249,20151206,  109,   85,  128
  249,20151207,  105,   87,  118
  249,20151208,   96,   78,  113
  249,20151209,   76,   30,   96
  249,20151210,   67,   58,   75
  249,20151211,   79,   62,   94
  249,20151212,   77,   45,  117
  249,20151213,   67,   35,  101
  249,20151214,   72,   62,   88
  249,20151215,   64,   47,   79
  249,20151216,  108,   77,  124
  249,20151217,  129,  119,  141
  249,20151218,  112,   98,  123
  249,20151219,  121,   96,  136
  249,20151220,  119,  104,  133
  249,20151221,   99,   79,  119
  249,20151222,  124,   84,  142
  249,20151223,   98,   73,  122
  249,20151224,   92,   68,  123
  249,20151225,   91,   55,  140
  249,20151226,  130,  113,  140
  249,20151227,  117,  107,  125
  249,20151228,   91,   78,  117
  249,20151229,   77,   59,   93
  249,20151230,   73,   61,   93
  249,20151231,   78,   59,  102
  249,20160101,   52,    7,   83
  249,20160102,   50,   46,   55
  249,20160103,   64,   49,   81
  249,20160104,   38,   24,   53
  249,20160105,   39,    5,   66
  249,20160106,    2,   -5,    9
  249,20160107,   45,    8,   78
  249,20160108,   57,   16,   93
  249,20160109,   55,   13,   72
  249,20160110,   64,   42,   81
  249,20160111,   48,   26,   68
  249,20160112,   61,   43,   80
  249,20160113,   42,   15,   69
  249,20160114,   27,    0,   61
  249,20160115,   17,  -10,   39
  249,20160116,   27,   -7,   55
  249,20160117,   -8,  -47,   26
  249,20160118,  -21,  -38,    1
  249,20160119,   -9,  -50,   24
  249,20160120,   15,  -31,   56
  249,20160121,   -7,  -41,    8
  249,20160122,   11,  -11,   72
  249,20160123,   64,   32,   95
  249,20160124,   77,   51,  100
  249,20160125,  107,   89,  136
  249,20160126,   87,   60,  107
  249,20160127,  108,   83,  124
  249,20160128,   63,   36,   85
  249,20160129,   93,   58,  103
  249,20160130,   73,   49,  101
  249,20160131,   64,   44,   90
  249,20160201,  105,   83,  113
  249,20160202,   81,   57,  102
  249,20160203,   47,   13,   71
  249,20160204,   50,   18,   68
  249,20160205,   84,   49,   98
  249,20160206,   92,   80,  101
  249,20160207,   82,   62,  107
  249,20160208,   84,   63,   93
  249,20160209,   57,   29,   80
  249,20160210,   53,   32,   77
  249,20160211,   36,    2,   77
  249,20160212,   18,  -15,   51
  249,20160213,   12,  -20,   31
  249,20160214,   26,   19,   35
  249,20160215,   22,  -29,   60
  249,20160216,    8,  -43,   54
  249,20160217,   -5,  -22,   19
  249,20160218,    9,  -19,   25
  249,20160219,   38,  -14,   81
  249,20160220,   78,   50,   99
  249,20160221,   97,   80,  111
  249,20160222,   59,   13,  100
  249,20160223,   31,   -6,   83
  249,20160224,   15,  -13,   61
  249,20160225,   13,  -23,   62
  249,20160226,   20,   -7,   51
  249,20160227,   14,  -29,   60
  249,20160228,   21,  -27,   64
  249,20160229,   14,  -31,   65
  249,20160301,   32,  -16,   86
  249,20160302,   43,    0,   85
  249,20160303,   34,    3,   77
  249,20160304,   17,   -5,   32
  249,20160305,   28,  -25,   77
  249,20160306,   24,  -12,   65
  249,20160307,   28,  -11,   73
  249,20160308,   40,    8,   79
  249,20160309,   47,   31,   73
  249,20160310,   37,   -7,   78
  249,20160311,   11,  -36,   38
  249,20160312,   21,  -35,   83
  249,20160313,   30,  -28,   81
  249,20160314,   33,  -14,   85
  249,20160315,   56,   19,   88
  249,20160316,   40,    0,   89
  249,20160317,   43,  -22,  105
  249,20160318,   55,   34,   81
  249,20160319,   60,   48,   77
  249,20160320,   65,   37,   94
  249,20160321,   70,   57,   95
  249,20160322,   74,   44,   98
  249,20160323,   70,   58,   91
  249,20160324,   75,   64,   97
  249,20160325,   62,    9,   96
  249,20160326,   92,   10,  138
  249,20160327,   86,   62,  125
  249,20160328,   87,   67,  114
  249,20160329,   78,   62,  107
  249,20160330,   71,   36,  106
  249,20160331,   63,   15,  110
  249,20160401,   65,  -10,  117
  249,20160402,   99,   69,  124
  249,20160403,  131,  103,  181
  249,20160404,  117,   87,  145
  249,20160405,   95,   63,  125
  249,20160406,   77,   47,  110
  249,20160407,   73,   50,  100
  249,20160408,   70,   30,  119
  249,20160409,   95,   39,  148
  249,20160410,   98,   64,  134
  249,20160411,  119,   83,  161
  249,20160412,  116,   77,  157
  249,20160413,   96,   46,  158
  249,20160414,   98,   36,  150
  249,20160415,   97,   82,  115
  249,20160416,   76,   34,  107
  249,20160417,   56,   14,  115
  249,20160418,   86,   32,  118
  249,20160419,   82,   13,  125
  249,20160420,   66,    8,  118
  249,20160421,   73,    7,  133
  249,20160422,   71,   24,  116
  249,20160423,   53,   13,   93
  249,20160424,   40,    4,   90
  249,20160425,   41,    0,   80
  249,20160426,   44,   12,   77
  249,20160427,   49,    2,  102
  249,20160428,   43,    5,   79
  249,20160429,   71,   40,  108
  249,20160430,   61,    1,  110
  249,20160501,   66,  -17,  127
  249,20160502,  107,   11,  166
  249,20160503,   85,   41,  128
  249,20160504,   98,   24,  156
  249,20160505,  132,   82,  179
  249,20160506,  163,  109,  227
  249,20160507,  194,  116,  254
  249,20160508,  193,  147,  240
  249,20160509,  194,  148,  236
  249,20160510,  182,  150,  215
  249,20160511,  191,  146,  246
  249,20160512,  189,  139,  244
  249,20160513,  132,   79,  191
  249,20160514,   79,   56,  115
  249,20160515,   77,   30,  122
  249,20160516,   89,   31,  132
  249,20160517,  117,   79,  165
  249,20160518,  125,   80,  183
  249,20160519,  135,  103,  183
  249,20160520,  133,  108,  159
  249,20160521,  161,  102,  225
  249,20160522,  145,  121,  175
  249,20160523,  117,   97,  135
  249,20160524,  107,   92,  138
  249,20160525,  117,   85,  151
  249,20160526,  125,   63,  175
  249,20160527,  140,   78,  191
  249,20160528,  161,   88,  215
  249,20160529,  161,  116,  205
  249,20160530,  154,  143,  182
  249,20160531,  187,  137,  237
  249,20160601,  177,  138,  232
  249,20160602,  133,  123,  143
  249,20160603,  157,  127,  221
  249,20160604,  198,  130,  258
  249,20160605,  161,  101,  212
  249,20160606,  155,   94,  214
  249,20160607,  165,  101,  226
  249,20160608,  140,  112,  184
  249,20160609,  136,   94,  186
  249,20160610,  146,   98,  193
  249,20160611,  152,  125,  193
  249,20160612,  169,  128,  223
  249,20160613,  151,  123,  187
  249,20160614,  153,  106,  191
  249,20160615,  146,  100,  194
  249,20160616,  162,   93,  208
  249,20160617,  154,  121,  189
  249,20160618,  135,   92,  167
  249,20160619,  149,  114,  191
  249,20160620,  153,  136,  163
  249,20160621,  166,  128,  212
  249,20160622,  193,  123,  235
  249,20160623,  202,  179,  246
  249,20160624,  178,  119,  214
  249,20160625,  150,  107,  201
  249,20160626,  148,  114,  183
  249,20160627,  151,  116,  183
  249,20160628,  157,  117,  207
  249,20160629,  154,  129,  191
  249,20160630,  155,  138,  174
  249,20160701,  160,  139,  173
  249,20160702,  147,  106,  175
  249,20160703,  151,  109,  187
  249,20160704,  168,  107,  222
  249,20160705,  147,  101,  175
  249,20160706,  140,   88,  182
  249,20160707,  163,   92,  224
  249,20160708,  162,  133,  197
  249,20160709,  180,  130,  217
  249,20160710,  196,  161,  241
  249,20160711,  177,  159,  206
  249,20160712,  167,  115,  207
  249,20160713,  139,   89,  177
  249,20160714,  138,   79,  181
  249,20160715,  156,   95,  199
  249,20160716,  184,  167,  203
  249,20160717,  182,  134,  219
  249,20160718,  188,  126,  239
  249,20160719,  213,  112,  275
  249,20160720,  233,  170,  318
  249,20160721,  203,  167,  251
  249,20160722,  202,  165,  244
  249,20160723,  197,  167,  237
  249,20160724,  196,  159,  237
  249,20160725,  175,  135,  213
  249,20160726,  185,  132,  230
  249,20160727,  175,  125,  208
  249,20160728,  174,  123,  215
  249,20160729,  184,  157,  218
  249,20160730,  179,  152,  211
  249,20160731,  155,  108,  199
  249,20160801,  158,  123,  196
  249,20160802,  166,  136,  184
  249,20160803,  186,  169,  205
  249,20160804,  176,  154,  202
  249,20160805,  164,  119,  202
  249,20160806,  162,  116,  209
  249,20160807,  181,  125,  231
  249,20160808,  161,  103,  190
  249,20160809,  139,  107,  179
  249,20160810,  123,   80,  168
  249,20160811,  143,   82,  170
  249,20160812,  182,  165,  205
  249,20160813,  168,  130,  204
  249,20160814,  155,   95,  207
  249,20160815,  151,   80,  204
  249,20160816,  158,  117,  195
  249,20160817,  166,  104,  222
  249,20160818,  161,   94,  222
  249,20160819,  172,   89,  227
  249,20160820,  180,  150,  218
  249,20160821,  168,  141,  197
  249,20160822,  182,  160,  205
  249,20160823,  208,  163,  249
  249,20160824,  231,  185,  286
  249,20160825,  238,  174,  297
  249,20160826,  196,  138,  232
  249,20160827,  202,  137,  243
  249,20160828,  200,  170,  234
  249,20160829,  165,  109,  208
  249,20160830,  166,   98,  226
  249,20160831,  177,  107,  240
  249,20160901,  169,  120,  212
  249,20160902,  171,  128,  208
  249,20160903,  184,  156,  215
  249,20160904,  177,  158,  202
  249,20160905,  174,  132,  216
  249,20160906,  190,  149,  222
  249,20160907,  187,  124,  246
  249,20160908,  191,  127,  262
  249,20160909,  177,  123,  224
  249,20160910,  191,  137,  252
  249,20160911,  189,  163,  210
  249,20160912,  211,  165,  279
  249,20160913,  231,  165,  297
  249,20160914,  226,  168,  293
  249,20160915,  219,  173,  267
  249,20160916,  181,  156,  208
  249,20160917,  178,  135,  205
  249,20160918,  165,  125,  205
  249,20160919,  158,  136,  197
  249,20160920,  140,   76,  191
  249,20160921,  163,  121,  195
  249,20160922,  156,  109,  207
  249,20160923,  143,   89,  194
  249,20160924,  169,  101,  230
  249,20160925,  164,  115,  234
  249,20160926,  135,   74,  186
  249,20160927,  147,   65,  207
  249,20160928,  181,  157,  204
  249,20160929,  162,  118,  188
  249,20160930,  139,  106,  179
  249,20161001,  133,   94,  180
  249,20161002,  123,   92,  150
  249,20161003,  138,   89,  179
  249,20161004,  131,   90,  171
  249,20161005,   99,   42,  137
  249,20161006,   96,   20,  140
  249,20161007,  121,  108,  153
  249,20161008,  103,   46,  139
  249,20161009,   75,    9,  147
  249,20161010,   71,   20,  126
  249,20161011,   85,    7,  137
  249,20161012,   96,   85,  127
  249,20161013,   90,   80,  103
  249,20161014,   94,   77,  115
  249,20161015,  110,   87,  145
  249,20161016,  124,   95,  168
  249,20161017,  127,   97,  167
  249,20161018,  101,   69,  129
  249,20161019,   91,   51,  121
  249,20161020,   94,   32,  123
  249,20161021,   79,   17,  133
  249,20161022,   69,   32,  101
  249,20161023,   58,   15,  120
  249,20161024,   69,   18,   90
  249,20161025,   74,   19,  106
  249,20161026,  102,   60,  129
  249,20161027,  124,   88,  155
  249,20161028,  119,   63,  149
  249,20161029,   91,   47,  152
  249,20161030,   95,   45,  148
  249,20161031,   94,   49,  141
  249,20161101,   90,   32,  141
  249,20161102,   69,   28,  116
  249,20161103,   72,   21,  119
  249,20161104,   79,   68,  102
  249,20161105,   66,   32,   94
  249,20161106,   69,   45,  101
  249,20161107,   40,  -11,   71
  249,20161108,   18,  -34,   52
  249,20161109,   36,   20,   43
  249,20161110,   39,   31,   47
  249,20161111,   19,  -25,   57
  249,20161112,   26,   -7,   46
  249,20161113,   35,   -3,   47
  249,20161114,   40,   -5,   78
  249,20161115,  107,   77,  132
  249,20161116,  113,   80,  140
  249,20161117,   86,   61,  108
  249,20161118,   61,   37,   84
  249,20161119,   50,   38,   73
  249,20161120,   75,   46,  100
  249,20161121,  104,   68,  122
  249,20161122,  101,   56,  127
  249,20161123,   74,   36,   94
  249,20161124,   59,   14,   83
  249,20161125,   32,   -8,   73
  249,20161126,   21,  -24,   75
  249,20161127,   55,   -4,   97
  249,20161128,  -11,  -54,   42
  249,20161129,  -15,  -67,   36
  249,20161130,   43,  -17,   78
  249,20161201,   87,   48,  100
  249,20161202,   56,  -13,   93
  249,20161203,   13,  -31,   83
  249,20161204,   -5,  -37,   35
  249,20161205,  -10,  -54,   27
  249,20161206,    4,  -52,   31
  249,20161207,   62,   20,   94
  249,20161208,   84,   67,  112
  249,20161209,   96,   64,  108
  249,20161210,   91,   73,  103
  249,20161211,   82,   56,  101
  249,20161212,   58,   13,   89
  249,20161213,   66,   53,   80
  249,20161214,   75,   60,   86
  249,20161215,   62,   51,   71
  249,20161216,   49,   27,   71
  249,20161217,   62,   31,   89
  249,20161218,   53,    4,   91
  249,20161219,   45,    7,   64
  249,20161220,    3,  -24,   29
  249,20161221,   43,    8,   65
  249,20161222,   61,   43,   86
  249,20161223,   63,   43,   80
  249,20161224,   82,   61,   94
  249,20161225,  101,   90,  111
  249,20161226,   80,   60,  110
  249,20161227,   61,   22,   91
  249,20161228,   19,  -12,   39
  249,20161229,  -11,  -26,    9
  249,20161230,    5,  -36,   54
  249,20161231,   50,   38,   67
  249,20170101,   25,    8,   49
  249,20170102,   29,   -5,   68
  249,20170103,   55,   16,   75
  249,20170104,   53,   11,   80
  249,20170105,   -3,  -44,   37
  249,20170106,  -19,  -46,   -3
  249,20170107,   13,   -8,   49
  249,20170108,   44,    9,   66
  249,20170109,   52,   26,   66
  249,20170110,   53,   14,   76
  249,20170111,   71,   53,   96
  249,20170112,   47,    0,   71
  249,20170113,   34,    0,   59
  249,20170114,   18,    3,   49
  249,20170115,    4,  -25,   36
  249,20170116,  -11,  -38,   26
  249,20170117,  -26,  -52,   -9
  249,20170118,  -30,  -47,  -14
  249,20170119,  -23,  -63,   42
  249,20170120,  -13,  -53,   38
  249,20170121,   15,  -10,   36
  249,20170122,  -12,  -52,   33
  249,20170123,   -1,  -47,   28
  249,20170124,    2,  -16,   27
  249,20170125,   -7,  -18,    5
  249,20170126,  -11,  -21,    2
  249,20170127,    7,  -24,   32
  249,20170128,   44,   13,   72
  249,20170129,   44,   29,   65
  249,20170130,   40,   29,   53
  249,20170131,   32,   26,   42
  249,20170201,   29,    9,   49
  249,20170202,   72,   45,  100
  249,20170203,   74,   45,  113
  249,20170204,   50,   23,   64
  249,20170205,   40,   17,   55
  249,20170206,   34,    2,   47
  249,20170207,   12,   -4,   28
  249,20170208,   -8,  -14,   -2
  249,20170209,  -20,  -24,  -14
  249,20170210,  -24,  -40,  -15
  249,20170211,   -6,  -16,    4
  249,20170212,   -3,  -19,   11
  249,20170213,   10,  -17,   42
  249,20170214,   20,   -4,   59
  249,20170215,   53,    0,  109
